"Tabela 1737 - IPCA - Série histórica com número-índice, variação mensal e variações acumuladas em 3 meses, em 6 meses, no ano e em 12 meses (a partir de dezembro/1979)"
"Variável - IPCA - Número-índice (base: dezembro de 1993 = 100) (Número-índice)"
"";"Mês"
"";"janeiro 2015";"fevereiro 2015";"março 2015";"abril 2015";"maio 2015";"junho 2015";"julho 2015";"agosto 2015";"setembro 2015";"outubro 2015";"novembro 2015";"dezembro 2015";"janeiro 2016";"fevereiro 2016";"março 2016";"abril 2016";"maio 2016";"junho 2016";"julho 2016";"agosto 2016";"setembro 2016";"outubro 2016";"novembro 2016";"dezembro 2016";"janeiro 2017";"fevereiro 2017";"março 2017";"abril 2017";"maio 2017";"junho 2017";"julho 2017";"agosto 2017";"setembro 2017";"outubro 2017";"novembro 2017";"dezembro 2017";"janeiro 2018";"fevereiro 2018";"março 2018";"abril 2018";"maio 2018";"junho 2018";"julho 2018";"agosto 2018";"setembro 2018";"outubro 2018";"novembro 2018";"dezembro 2018";"janeiro 2019";"fevereiro 2019";"março 2019";"abril 2019";"maio 2019";"junho 2019";"julho 2019";"agosto 2019";"setembro 2019";"outubro 2019";"novembro 2019";"dezembro 2019";"janeiro 2020";"fevereiro 2020";"março 2020";"abril 2020";"maio 2020";"junho 2020";"julho 2020";"agosto 2020";"setembro 2020";"outubro 2020";"novembro 2020";"dezembro 2020";"janeiro 2021";"fevereiro 2021";"março 2021";"abril 2021";"maio 2021";"junho 2021";"julho 2021";"agosto 2021";"setembro 2021";"outubro 2021";"novembro 2021";"dezembro 2021";"janeiro 2022";"fevereiro 2022";"março 2022";"abril 2022";"maio 2022";"junho 2022";"julho 2022";"agosto 2022";"setembro 2022";"outubro 2022";"novembro 2022";"dezembro 2022";"janeiro 2023";"fevereiro 2023";"março 2023";"abril 2023";"maio 2023";"junho 2023";"julho 2023";"agosto 2023";"setembro 2023";"outubro 2023";"novembro 2023";"dezembro 2023";"janeiro 2024";"fevereiro 2024";"março 2024";"abril 2024";"maio 2024";"junho 2024";"julho 2024";"agosto 2024";"setembro 2024";"outubro 2024";"novembro 2024";"dezembro 2024";"janeiro 2025";"fevereiro 2025";"março 2025";"abril 2025";"maio 2025";"junho 2025";"julho 2025";"agosto 2025";"setembro 2025";"outubro 2025";"novembro 2025";"dezembro 2025";"janeiro 2026";"fevereiro 2026";"março 2026";"abril 2026";"maio 2026";"junho 2026";"julho 2026"
"Brasil";"4110,2000000000000";"4160,3400000000000";"4215,2600000000000";"4245,1900000000000";"4276,6000000000000";"4310,3900000000000";"4337,1100000000000";"4346,6500000000000";"4370,1200000000000";"4405,9500000000000";"4450,4500000000000";"4493,1700000000000";"4550,2300000000000";"4591,1800000000000";"4610,9200000000000";"4639,0500000000000";"4675,2300000000000";"4691,5900000000000";"4715,9900000000000";"4736,7400000000000";"4740,5300000000000";"4752,8600000000000";"4761,4200000000000";"4775,7000000000000";"4793,8500000000000";"4809,6700000000000";"4821,6900000000000";"4828,4400000000000";"4843,4100000000000";"4832,2700000000000";"4843,8700000000000";"4853,0700000000000";"4860,8300000000000";"4881,2500000000000";"4894,9200000000000";"4916,4600000000000";"4930,7200000000000";"4946,5000000000000";"4950,9500000000000";"4961,8400000000000";"4981,6900000000000";"5044,4600000000000";"5061,1100000000000";"5056,5600000000000";"5080,8300000000000";"5103,6900000000000";"5092,9700000000000";"5100,6100000000000";"5116,9300000000000";"5138,9300000000000";"5177,4700000000000";"5206,9800000000000";"5213,7500000000000";"5214,2700000000000";"5224,1800000000000";"5229,9300000000000";"5227,8400000000000";"5233,0700000000000";"5259,7600000000000";"5320,2500000000000";"5331,4200000000000";"5344,7500000000000";"5348,4900000000000";"5331,9100000000000";"5311,6500000000000";"5325,4600000000000";"5344,6300000000000";"5357,4600000000000";"5391,7500000000000";"5438,1200000000000";"5486,5200000000000";"5560,5900000000000";"5574,4900000000000";"5622,4300000000000";"5674,7200000000000";"5692,3100000000000";"5739,5600000000000";"5769,9800000000000";"5825,3700000000000";"5876,0500000000000";"5944,2100000000000";"6018,5100000000000";"6075,6900000000000";"6120,0400000000000";"6153,0900000000000";"6215,2400000000000";"6315,9300000000000";"6382,8800000000000";"6412,8800000000000";"6455,8500000000000";"6411,9500000000000";"6388,8700000000000";"6370,3400000000000";"6407,9300000000000";"6434,2000000000000";"6474,0900000000000";"6508,4000000000000";"6563,0700000000000";"6609,6700000000000";"6649,9900000000000";"6665,2800000000000";"6659,9500000000000";"6667,9400000000000";"6683,2800000000000";"6700,6600000000000";"6716,7400000000000";"6735,5500000000000";"6773,2700000000000";"6801,7200000000000";"6858,1700000000000";"6869,1400000000000";"6895,2400000000000";"6926,9600000000000";"6941,5100000000000";"6967,8900000000000";"6966,5000000000000";"6997,1500000000000";"7036,3300000000000";"7063,7700000000000";"7100,5000000000000";"7111,8600000000000";"7205,0300000000000";"7245,3800000000000";"7276,5400000000000";"7295,4600000000000";"7312,9700000000000";"7331,9800000000000";"7323,9100000000000";"7359,0600000000000";"7365,6800000000000";"7378,9400000000000";"7403,2900000000000";"7427,7200000000000";"7479,7100000000000";"7545,5300000000000";"7596,0900000000000";"7640,1500000000000";"7652,3700000000000";"7657,7300000000000"
"Fonte: IBGE - Índice Nacional de Preços ao Consumidor Amplo"

"Tabela 1737 - IPCA - Série histórica com número-índice, variação mensal e variações acumuladas em 3 meses, em 6 meses, no ano e em 12 meses (a partir de dezembro/1979)"
"Variável - IPCA - Variação mensal (%)"
"";"Mês"
"";"janeiro 2015";"fevereiro 2015";"março 2015";"abril 2015";"maio 2015";"junho 2015";"julho 2015";"agosto 2015";"setembro 2015";"outubro 2015";"novembro 2015";"dezembro 2015";"janeiro 2016";"fevereiro 2016";"março 2016";"abril 2016";"maio 2016";"junho 2016";"julho 2016";"agosto 2016";"setembro 2016";"outubro 2016";"novembro 2016";"dezembro 2016";"janeiro 2017";"fevereiro 2017";"março 2017";"abril 2017";"maio 2017";"junho 2017";"julho 2017";"agosto 2017";"setembro 2017";"outubro 2017";"novembro 2017";"dezembro 2017";"janeiro 2018";"fevereiro 2018";"março 2018";"abril 2018";"maio 2018";"junho 2018";"julho 2018";"agosto 2018";"setembro 2018";"outubro 2018";"novembro 2018";"dezembro 2018";"janeiro 2019";"fevereiro 2019";"março 2019";"abril 2019";"maio 2019";"junho 2019";"julho 2019";"agosto 2019";"setembro 2019";"outubro 2019";"novembro 2019";"dezembro 2019";"janeiro 2020";"fevereiro 2020";"março 2020";"abril 2020";"maio 2020";"junho 2020";"julho 2020";"agosto 2020";"setembro 2020";"outubro 2020";"novembro 2020";"dezembro 2020";"janeiro 2021";"fevereiro 2021";"março 2021";"abril 2021";"maio 2021";"junho 2021";"julho 2021";"agosto 2021";"setembro 2021";"outubro 2021";"novembro 2021";"dezembro 2021";"janeiro 2022";"fevereiro 2022";"março 2022";"abril 2022";"maio 2022";"junho 2022";"julho 2022";"agosto 2022";"setembro 2022";"outubro 2022";"novembro 2022";"dezembro 2022";"janeiro 2023";"fevereiro 2023";"março 2023";"abril 2023";"maio 2023";"junho 2023";"julho 2023";"agosto 2023";"setembro 2023";"outubro 2023";"novembro 2023";"dezembro 2023";"janeiro 2024";"fevereiro 2024";"março 2024";"abril 2024";"maio 2024";"junho 2024";"julho 2024";"agosto 2024";"setembro 2024";"outubro 2024";"novembro 2024";"dezembro 2024";"janeiro 2025";"fevereiro 2025";"março 2025";"abril 2025";"maio 2025";"junho 2025";"julho 2025";"agosto 2025";"setembro 2025";"outubro 2025";"novembro 2025";"dezembro 2025";"janeiro 2026";"fevereiro 2026";"março 2026";"abril 2026";"maio 2026";"junho 2026";"julho 2026"
"Brasil";"1,24";"1,22";"1,32";"0,71";"0,74";"0,79";"0,62";"0,22";"0,54";"0,82";"1,01";"0,96";"1,27";"0,90";"0,43";"0,61";"0,78";"0,35";"0,52";"0,44";"0,08";"0,26";"0,18";"0,30";"0,38";"0,33";"0,25";"0,14";"0,31";"-0,23";"0,24";"0,19";"0,16";"0,42";"0,28";"0,44";"0,29";"0,32";"0,09";"0,22";"0,40";"1,26";"0,33";"-0,09";"0,48";"0,45";"-0,21";"0,15";"0,32";"0,43";"0,75";"0,57";"0,13";"0,01";"0,19";"0,11";"-0,04";"0,10";"0,51";"1,15";"0,21";"0,25";"0,07";"-0,31";"-0,38";"0,26";"0,36";"0,24";"0,64";"0,86";"0,89";"1,35";"0,25";"0,86";"0,93";"0,31";"0,83";"0,53";"0,96";"0,87";"1,16";"1,25";"0,95";"0,73";"0,54";"1,01";"1,62";"1,06";"0,47";"0,67";"-0,68";"-0,36";"-0,29";"0,59";"0,41";"0,62";"0,53";"0,84";"0,71";"0,61";"0,23";"-0,08";"0,12";"0,23";"0,26";"0,24";"0,28";"0,56";"0,42";"0,83";"0,16";"0,38";"0,46";"0,21";"0,38";"-0,02";"0,44";"0,56";"0,39";"0,52";"0,16";"1,31";"0,56";"0,43";"0,26";"0,24";"0,26";"-0,11";"0,48";"0,09";"0,18";"0,33";"0,33";"0,70";"0,88";"0,67";"0,58";"0,16";"0,07"
"Fonte: IBGE - Índice Nacional de Preços ao Consumidor Amplo"

"Notas"
"1 - Período de coleta ajustado ao mês civil (do primeiro ao trigésimo dia de cada mês), para os meses anteriores a março de 1986."
""
"Legenda"
"Símbolo";"Significado"
"-";"Zero absoluto, não resultante de um cálculo ou arredondamento.
Ex: Em determinado município não existem pessoas de 14 anos de idade sem instrução."
"0";"Zero resultante de um cálculo ou arredondamento.
Ex: A inflação do feijão em determinada Região Metropolitana foi 0.
Determinado município produziu 400 kg de sementes de girassol e os dados da tabela são expressos em toneladas."
"X";"Valor inibido para não identificar o informante.
Ex: Determinado município só possui uma empresa produtora de cimento, logo o valor de sua produção deve ser inibido."
"..";"Valor não se aplica.
Ex: Não se pode obter o total da produção agrícola em determinado município quando os produtos agrícolas são contabilizados com unidades de medida distintas."
"...";"Valor não disponível.
Ex: A produção de feijão em determinado município não foi pesquisada ou determinado município não existia no ano da pesquisa."
"A a Z
(exceto X)";"Significa uma faixa de valores. Varia em função da tabela (se for o caso).
Ex: O nível de precisão da produção estimada de combustíveis está na faixa A (95 a 100%)"
